UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status
SF_5065,64,M,Italy,Free,137,Desktop,Rater
SF_5066,25,F,UK,Free,50,Desktop,Rater
SF_5067,40,M,USA,Subscriber,135,Mobile,Rater
SF_5069,44,F,India,Subscriber,395,Desktop,Rater
SF_5070,48,M,Canada,Subscriber,147,Smart TV,Rater
SF_5071,20,F,UK,Free,319,Tablet,Rater
SF_5073,40,M,UK,Free,59,Smart TV,Rater
SF_5074,38,M,India,Free,401,Tablet,Rater
SF_5075,50,M,France,Subscriber,101,Smart TV,Rater
SF_5076,52,M,UK,Subscriber,375,Tablet,Rater
SF_5077,47,M,Canada,Free,291,Mobile,Rater
SF_5078,20,M,India,Free,295,Tablet,Rater
SF_5079,33,M,France,Free,124,Tablet,Rater
SF_508,12,M,India,Subscriber,135,Desktop,Rater
SF_5081,20,F,Italy,Subscriber,87,Tablet,Rater
SF_5082,23,M,India,Free,492,Tablet,Rater
SF_5083,34,M,Italy,Subscriber,176,Desktop,Rater
SF_5084,42,M,India,Free,346,Desktop,Rater
SF_5086,39,M,India,Subscriber,218,Desktop,Rater
SF_5087,39,F,France,Free,132,Mobile,Rater
SF_5088,30,M,Canada,Subscriber,499,Desktop,Rater
SF_509,24,M,France,Free,339,Mobile,Rater
SF_5091,47,M,UK,Subscriber,184,Tablet,Rater
SF_5092,18,M,India,Subscriber,34,Desktop,Rater
SF_5093,49,M,France,Subscriber,281,Desktop,Rater
SF_5094,31,M,UK,Free,194,Tablet,Rater
SF_5095,54,F,Canada,Free,104,Smart TV,Rater
SF_5097,45,M,Canada,Subscriber,201,Tablet,Rater
SF_5098,21,M,USA,Subscriber,197,Smart TV,Rater
SF_5099,61,M,UK,Subscriber,211,Smart TV,Rater
SF_5100,9,M,Canada,Subscriber,15,Mobile,Rater
SF_5103,48,F,Italy,Subscriber,272,Mobile,Rater
SF_5104,54,M,India,Free,280,Tablet,Rater
SF_5105,48,M,Italy,Free,108,Desktop,Rater
SF_5106,31,F,Canada,Subscriber,251,Mobile,Rater
SF_5107,59,F,France,Subscriber,367,Smart TV,Rater
SF_5108,42,F,Canada,Subscriber,166,Tablet,Rater
SF_5109,26,F,India,Subscriber,231,Mobile,Rater
SF_5110,31,M,India,Subscriber,130,Desktop,Rater
SF_5111,15,M,France,Free,134,Smart TV,Rater
SF_5113,24,M,Canada,Free,33,Desktop,Rater
SF_5114,62,F,USA,Subscriber,310,Tablet,Rater
SF_5116,64,M,Italy,Free,109,Tablet,Rater
SF_5118,47,M,UK,Free,146,Tablet,Rater
SF_512,25,M,France,Subscriber,280,Tablet,Rater
SF_5120,59,M,India,Subscriber,352,Desktop,Rater
SF_5121,48,M,Canada,Free,147,Smart TV,Rater
SF_5122,40,M,India,Free,211,Mobile,Rater
SF_5123,13,M,UK,Free,148,Desktop,Rater
SF_5124,46,M,India,Free,405,Tablet,Rater
SF_5125,41,M,France,Subscriber,415,Desktop,Rater
SF_5126,9,M,Canada,Subscriber,279,Desktop,Rater
SF_5127,34,M,France,Free,462,Smart TV,Rater
SF_5128,52,M,India,Free,406,Smart TV,Rater
SF_5129,48,M,USA,Subscriber,320,Smart TV,Rater
SF_513,22,M,Italy,Free,458,Smart TV,Rater
SF_5131,57,F,USA,Free,478,Mobile,Rater
SF_5132,52,M,USA,Subscriber,96,Tablet,Rater
SF_5133,15,M,India,Free,387,Mobile,Rater
SF_5135,26,M,Canada,Subscriber,388,Desktop,Rater
SF_5137,43,M,USA,Subscriber,20,Tablet,Rater
SF_5138,22,M,UK,Subscriber,344,Tablet,Rater
SF_5139,38,M,UK,Subscriber,130,Tablet,Rater
SF_514,57,M,France,Free,257,Mobile,Rater
SF_5140,33,M,Italy,Subscriber,53,Tablet,Rater
SF_5142,58,M,UK,Subscriber,417,Desktop,Rater
SF_5143,19,M,France,Subscriber,285,Desktop,Rater
SF_5144,49,F,France,Free,353,Desktop,Rater
SF_5145,18,M,Canada,Free,228,Tablet,Rater
SF_5146,54,M,UK,Free,465,Desktop,Rater
SF_5147,51,M,UK,Subscriber,495,Desktop,Rater
SF_5148,9,M,India,Free,481,Tablet,Rater
SF_5149,50,M,USA,Free,23,Desktop,Rater
SF_5150,58,M,Canada,Free,449,Tablet,Rater
SF_5151,50,M,France,Free,220,Tablet,Rater
SF_5152,9,F,India,Free,107,Tablet,Rater
SF_5153,42,M,USA,Subscriber,387,Smart TV,Rater
SF_5154,38,M,USA,Free,329,Smart TV,Rater
SF_5155,62,M,France,Subscriber,251,Mobile,Rater
SF_5156,43,M,India,Subscriber,494,Smart TV,Rater
SF_5158,51,F,India,Subscriber,17,Desktop,Rater
SF_5159,31,M,Italy,Subscriber,361,Mobile,Rater
SF_5160,48,F,UK,Free,500,Mobile,Rater
SF_5161,35,M,Italy,Subscriber,62,Tablet,Rater
SF_5162,62,M,USA,Free,262,Smart TV,Rater
SF_5164,28,F,India,Free,410,Desktop,Rater
SF_5165,47,M,France,Subscriber,285,Smart TV,Rater
SF_5166,45,M,USA,Free,110,Desktop,Rater
SF_5167,40,M,Italy,Subscriber,426,Tablet,Rater
SF_5168,26,M,Italy,Subscriber,142,Mobile,Rater
SF_5169,47,F,France,Free,397,Desktop,Rater
SF_517,11,F,India,Free,403,Smart TV,Rater
SF_5170,59,M,Canada,Subscriber,119,Mobile,Rater
SF_5171,51,M,UK,Subscriber,312,Mobile,Rater
SF_5172,45,F,France,Free,286,Tablet,Rater
SF_5173,43,M,UK,Free,403,Mobile,Rater
SF_5174,53,M,India,Free,375,Mobile,Rater
SF_5175,47,F,UK,Subscriber,32,Mobile,Rater
SF_5178,45,M,India,Free,164,Mobile,Rater
SF_5179,38,M,Canada,Subscriber,161,Tablet,Rater
SF_5180,32,M,India,Free,477,Desktop,Rater
SF_5181,43,M,Italy,Free,452,Smart TV,Rater
SF_5183,45,F,India,Subscriber,457,Desktop,Rater
SF_5184,24,M,France,Free,395,Tablet,Rater
SF_5185,31,F,Italy,Free,160,Smart TV,Rater
SF_5186,41,M,USA,Subscriber,391,Mobile,Rater
SF_5187,9,M,France,Free,477,Tablet,Rater
SF_5188,20,F,Italy,Subscriber,348,Smart TV,Rater
SF_5189,44,F,USA,Subscriber,443,Tablet,Rater
SF_519,51,F,Italy,Subscriber,464,Desktop,Rater
SF_5190,20,F,USA,Free,463,Smart TV,Rater
SF_5191,29,F,India,Subscriber,105,Smart TV,Rater
SF_5192,65,M,UK,Free,233,Desktop,Rater
SF_5193,25,M,UK,Subscriber,135,Mobile,Rater
SF_5195,56,M,USA,Subscriber,100,Smart TV,Rater
SF_5196,32,M,France,Free,316,Smart TV,Rater
SF_5197,48,F,India,Free,224,Mobile,Rater
SF_5198,15,F,Italy,Subscriber,177,Smart TV,Rater
SF_5199,47,F,Canada,Subscriber,379,Smart TV,Rater
SF_52,28,M,USA,Subscriber,284,Desktop,Rater
SF_520,23,F,Canada,Free,311,Tablet,Rater
SF_5200,14,F,India,Subscriber,37,Desktop,Rater
SF_5201,19,M,Canada,Subscriber,168,Desktop,Rater
SF_5203,62,F,France,Subscriber,263,Tablet,Rater
SF_5204,36,M,India,Free,96,Smart TV,Rater
SF_5206,47,M,USA,Free,391,Desktop,Rater
SF_5207,28,M,Italy,Subscriber,318,Tablet,Rater
SF_5208,41,M,USA,Subscriber,395,Mobile,Rater
SF_5209,38,M,Canada,Subscriber,350,Tablet,Rater
SF_521,9,M,India,Subscriber,212,Desktop,Rater
SF_5210,61,F,India,Free,240,Smart TV,Rater
SF_5211,48,M,India,Subscriber,226,Smart TV,Rater
SF_5212,63,M,UK,Free,142,Mobile,Rater
SF_5213,47,M,Canada,Free,443,Smart TV,Rater
SF_5214,65,F,France,Subscriber,21,Tablet,Rater
SF_5215,13,F,Italy,Free,484,Smart TV,Rater
SF_5216,47,M,Italy,Free,339,Desktop,Rater
SF_5217,61,M,Italy,Subscriber,393,Mobile,Rater
SF_5218,19,M,USA,Subscriber,128,Tablet,Rater
SF_5219,24,M,France,Subscriber,169,Mobile,Rater
SF_522,48,M,India,Subscriber,198,Smart TV,Rater
SF_5220,64,M,Italy,Subscriber,91,Tablet,Rater
SF_5221,10,F,India,Subscriber,205,Desktop,Rater
SF_5222,52,M,India,Subscriber,345,Smart TV,Rater
SF_5223,59,M,India,Subscriber,303,Tablet,Rater
SF_5224,56,M,Italy,Subscriber,478,Smart TV,Rater
SF_5225,30,M,France,Free,249,Mobile,Rater
SF_5226,27,M,France,Free,428,Mobile,Rater
SF_5228,25,M,Canada,Subscriber,220,Mobile,Rater
SF_5229,50,M,USA,Free,201,Tablet,Rater
SF_523,40,M,France,Free,238,Desktop,Rater
SF_5230,64,M,France,Free,147,Desktop,Rater
SF_5231,13,M,USA,Subscriber,235,Mobile,Rater
SF_5232,23,M,Canada,Free,180,Desktop,Rater
SF_5233,53,M,UK,Subscriber,115,Tablet,Rater
SF_5234,46,F,Italy,Free,142,Mobile,Rater
SF_5235,52,M,Italy,Free,19,Tablet,Rater
SF_5236,60,M,Italy,Subscriber,35,Desktop,Rater
SF_5237,21,M,Italy,Subscriber,445,Smart TV,Rater
SF_5238,12,F,Italy,Free,241,Desktop,Rater
SF_5239,29,M,Italy,Free,200,Smart TV,Rater
SF_524,30,M,France,Free,208,Smart TV,Rater
SF_5241,49,F,UK,Free,276,Tablet,Rater
SF_5242,44,M,Italy,Free,13,Tablet,Rater
SF_5244,14,M,USA,Subscriber,142,Mobile,Rater
SF_5245,50,F,Italy,Subscriber,191,Tablet,Rater
SF_5246,27,F,Canada,Free,198,Mobile,Rater
SF_5247,28,F,UK,Subscriber,404,Tablet,Rater
SF_5248,38,F,USA,Free,125,Desktop,Rater
SF_5249,56,F,Canada,Subscriber,134,Mobile,Rater
SF_525,36,M,India,Free,384,Mobile,Rater
SF_5250,25,M,Canada,Free,453,Smart TV,Rater
SF_5251,30,F,India,Free,234,Tablet,Rater
SF_5253,29,F,UK,Free,410,Desktop,Rater
SF_5254,40,M,India,Free,281,Mobile,Rater
SF_5256,38,M,UK,Free,289,Mobile,Rater
SF_5257,36,F,France,Free,285,Tablet,Rater
SF_5259,39,M,Italy,Subscriber,393,Mobile,Rater
SF_526,11,M,India,Free,231,Mobile,Rater
SF_5261,19,M,France,Subscriber,394,Tablet,Rater
SF_5262,45,F,France,Subscriber,411,Tablet,Rater
SF_5263,64,M,Italy,Free,216,Mobile,Rater
SF_5264,62,M,UK,Subscriber,282,Smart TV,Rater
SF_5266,62,M,Italy,Free,181,Smart TV,Rater
SF_5267,10,M,UK,Subscriber,53,Tablet,Rater
SF_5268,31,F,France,Subscriber,234,Smart TV,Rater
SF_527,53,F,India,Subscriber,452,Smart TV,Rater
SF_5270,30,M,USA,Subscriber,330,Mobile,Rater
SF_5272,50,M,USA,Subscriber,280,Smart TV,Rater
SF_5273,47,M,USA,Subscriber,112,Tablet,Rater
SF_5274,60,M,France,Subscriber,338,Mobile,Rater
SF_5276,19,F,Italy,Free,412,Desktop,Rater
SF_5277,44,M,India,Free,262,Mobile,Rater
SF_5278,56,F,Italy,Free,388,Tablet,Rater
SF_5279,64,F,USA,Subscriber,323,Mobile,Rater
SF_5281,31,M,USA,Free,142,Mobile,Rater
SF_5282,45,F,USA,Free,48,Smart TV,Rater
SF_5283,56,M,France,Free,463,Desktop,Rater
SF_5284,53,M,USA,Subscriber,435,Desktop,Rater
SF_5285,59,M,India,Subscriber,76,Smart TV,Rater
SF_5286,62,M,India,Subscriber,327,Tablet,Rater
SF_5287,11,M,Canada,Subscriber,247,Desktop,Rater
SF_5288,10,M,France,Subscriber,115,Mobile,Rater
SF_529,58,M,France,Subscriber,421,Smart TV,Rater
SF_5290,54,F,Italy,Free,424,Mobile,Rater
SF_5291,47,M,France,Free,24,Smart TV,Rater
SF_5292,57,M,France,Free,326,Mobile,Rater
SF_5293,49,M,France,Free,104,Smart TV,Rater
SF_5294,30,M,France,Subscriber,463,Smart TV,Rater
SF_5295,27,M,India,Subscriber,362,Mobile,Rater
SF_5296,45,F,USA,Subscriber,344,Desktop,Rater
SF_5297,51,M,Canada,Free,460,Mobile,Rater
SF_5298,39,M,France,Subscriber,59,Tablet,Rater
SF_5299,56,M,USA,Free,213,Smart TV,Rater
SF_53,16,M,Italy,Free,54,Tablet,Rater
SF_530,25,M,Canada,Free,198,Tablet,Rater
SF_5300,65,M,France,Free,81,Smart TV,Rater
SF_5301,65,M,France,Subscriber,115,Tablet,Rater
SF_5303,17,F,Italy,Free,208,Tablet,Rater
SF_5304,10,F,India,Free,84,Desktop,Rater
SF_5305,13,F,UK,Subscriber,454,Tablet,Rater
SF_5306,48,F,USA,Subscriber,36,Tablet,Rater
SF_5307,49,M,USA,Subscriber,394,Mobile,Rater
SF_5308,19,M,France,Free,14,Mobile,Rater
SF_5309,63,M,USA,Free,493,Desktop,Rater
SF_5310,31,F,Canada,Subscriber,441,Desktop,Rater
SF_5311,63,M,Italy,Subscriber,492,Mobile,Rater
SF_5314,14,F,Canada,Subscriber,368,Smart TV,Rater
SF_5315,34,M,UK,Subscriber,108,Smart TV,Rater
SF_5316,16,M,India,Subscriber,494,Tablet,Rater
SF_5317,21,F,France,Free,173,Mobile,Rater
SF_5318,39,M,India,Subscriber,187,Mobile,Rater
SF_5319,20,M,UK,Free,444,Smart TV,Rater
SF_5321,34,M,India,Subscriber,117,Smart TV,Rater
SF_5322,13,M,France,Subscriber,337,Desktop,Rater
SF_5323,38,M,India,Subscriber,66,Smart TV,Rater
SF_5324,60,M,Italy,Free,198,Mobile,Rater
SF_5326,55,M,India,Subscriber,364,Smart TV,Rater
SF_5328,54,F,India,Free,297,Desktop,Rater
SF_5329,37,F,France,Free,119,Smart TV,Rater
SF_533,36,M,India,Subscriber,49,Desktop,Rater
SF_5330,15,F,Italy,Subscriber,393,Desktop,Rater
SF_5331,32,M,Canada,Subscriber,292,Mobile,Rater
SF_5332,45,M,UK,Free,392,Desktop,Rater
SF_5333,55,F,France,Subscriber,153,Smart TV,Rater
SF_5334,13,F,Canada,Free,280,Smart TV,Rater
SF_5335,56,M,India,Subscriber,220,Smart TV,Rater
SF_5337,50,F,India,Subscriber,212,Desktop,Rater
SF_5338,21,M,Canada,Subscriber,422,Desktop,Rater
SF_5342,41,F,UK,Free,242,Tablet,Rater
SF_5343,34,F,France,Free,460,Smart TV,Rater
SF_5344,58,F,USA,Free,407,Tablet,Rater
SF_5345,58,F,India,Subscriber,227,Mobile,Rater
SF_5346,41,F,Italy,Subscriber,309,Mobile,Rater
SF_5347,32,M,Canada,Free,346,Desktop,Rater
SF_5348,32,M,USA,Subscriber,322,Smart TV,Rater
SF_535,65,M,UK,Free,253,Mobile,Rater
SF_5350,34,M,France,Subscriber,471,Desktop,Rater
SF_5351,52,F,USA,Free,445,Smart TV,Rater
SF_5352,64,F,Canada,Free,29,Mobile,Rater
SF_5353,65,M,Italy,Free,368,Tablet,Rater
SF_5354,32,F,Canada,Subscriber,433,Mobile,Rater
SF_5355,34,M,Italy,Subscriber,97,Tablet,Rater
SF_5357,32,F,UK,Subscriber,377,Mobile,Rater
SF_5358,40,M,Canada,Subscriber,341,Smart TV,Rater
SF_5359,27,M,India,Free,469,Smart TV,Rater
SF_536,40,M,Italy,Free,395,Mobile,Rater
SF_5362,46,M,Canada,Free,393,Tablet,Rater
SF_5363,23,M,Canada,Free,128,Desktop,Rater
SF_5364,10,F,Canada,Free,131,Tablet,Rater
SF_5366,63,M,UK,Subscriber,227,Desktop,Rater
SF_5367,21,M,UK,Subscriber,131,Mobile,Rater
SF_5369,26,M,France,Free,355,Tablet,Rater
SF_537,24,M,France,Subscriber,10,Desktop,Rater
SF_5371,41,M,UK,Free,319,Smart TV,Rater
SF_5372,57,M,Canada,Free,218,Mobile,Rater
SF_5373,15,M,India,Subscriber,341,Mobile,Rater
SF_5374,64,M,Italy,Free,405,Mobile,Rater
SF_5375,50,M,Canada,Subscriber,353,Desktop,Rater
SF_5376,46,M,Italy,Free,260,Mobile,Rater
SF_5378,16,M,Canada,Subscriber,68,Mobile,Rater
SF_5379,17,M,UK,Free,131,Desktop,Rater
SF_538,52,M,Canada,Free,123,Mobile,Rater
SF_5381,59,M,France,Free,259,Desktop,Rater
SF_5382,47,M,Canada,Free,476,Tablet,Rater
SF_5383,24,M,France,Subscriber,102,Smart TV,Rater
SF_5384,28,F,Italy,Subscriber,199,Desktop,Rater
SF_5386,55,M,France,Subscriber,163,Smart TV,Rater
SF_5387,30,F,India,Free,488,Tablet,Rater
SF_5388,56,F,Italy,Subscriber,206,Tablet,Rater
SF_5389,55,M,India,Free,134,Desktop,Rater
SF_539,24,M,India,Free,31,Desktop,Rater
SF_5394,38,M,Canada,Free,136,Desktop,Rater
SF_5395,31,M,Italy,Subscriber,279,Mobile,Rater
SF_5396,49,M,USA,Subscriber,230,Mobile,Rater
SF_5397,60,M,UK,Subscriber,117,Smart TV,Rater
SF_5398,43,M,France,Subscriber,427,Tablet,Rater
SF_5399,14,M,India,Subscriber,216,Smart TV,Rater
SF_54,65,M,France,Subscriber,370,Tablet,Rater
SF_540,16,M,Italy,Subscriber,489,Mobile,Rater
SF_5400,45,F,Italy,Free,492,Tablet,Rater
SF_5401,59,F,USA,Free,244,Smart TV,Rater
SF_5402,45,F,USA,Free,344,Mobile,Rater
SF_5403,51,M,India,Free,487,Mobile,Rater
SF_5404,55,M,USA,Free,26,Smart TV,Rater
SF_5405,18,F,USA,Free,207,Desktop,Rater
SF_5406,48,F,India,Free,23,Desktop,Rater
SF_5407,15,F,UK,Subscriber,88,Tablet,Rater
SF_5409,53,M,UK,Free,81,Smart TV,Rater
SF_5411,27,F,Italy,Free,439,Desktop,Rater
SF_5415,16,F,UK,Subscriber,185,Mobile,Rater
SF_5416,53,F,UK,Subscriber,266,Mobile,Rater
SF_5417,30,M,India,Free,273,Tablet,Rater
SF_5418,38,F,France,Free,418,Smart TV,Rater
SF_5419,49,F,USA,Subscriber,259,Tablet,Rater
SF_542,13,M,Canada,Subscriber,440,Tablet,Rater
SF_5421,36,M,India,Subscriber,69,Smart TV,Rater
SF_5422,37,M,UK,Subscriber,261,Mobile,Rater
SF_5423,44,F,France,Free,72,Desktop,Rater
SF_5424,48,F,Canada,Free,476,Mobile,Rater
SF_5425,12,M,India,Free,163,Mobile,Rater
SF_5427,64,M,Canada,Free,89,Mobile,Rater
SF_5429,19,F,Canada,Free,138,Mobile,Rater
SF_543,11,M,UK,Free,108,Smart TV,Rater
SF_5430,42,F,Italy,Subscriber,74,Tablet,Rater
SF_5431,63,M,France,Free,378,Mobile,Rater
SF_5433,23,F,UK,Subscriber,67,Desktop,Rater
SF_5434,25,F,USA,Subscriber,372,Smart TV,Rater
SF_5435,13,M,India,Free,262,Smart TV,Rater
SF_5436,65,M,Canada,Free,481,Smart TV,Rater
SF_5437,60,M,France,Free,489,Tablet,Rater
SF_5438,47,M,France,Free,145,Mobile,Rater
SF_5439,26,M,Italy,Subscriber,411,Tablet,Rater
SF_544,22,M,Canada,Free,308,Smart TV,Rater
SF_5442,23,M,UK,Free,126,Tablet,Rater
SF_5443,39,M,Canada,Free,281,Mobile,Rater
SF_5444,12,F,Italy,Subscriber,13,Mobile,Rater
SF_5446,50,F,Canada,Free,214,Tablet,Rater
SF_5448,62,M,Italy,Free,490,Mobile,Rater
SF_5449,62,M,India,Free,132,Mobile,Rater
SF_545,12,M,France,Subscriber,318,Mobile,Rater
SF_5451,23,F,France,Subscriber,125,Mobile,Rater
SF_5452,47,M,USA,Subscriber,241,Desktop,Rater
SF_5453,57,M,USA,Subscriber,329,Smart TV,Rater
SF_5454,60,M,UK,Free,120,Mobile,Rater
SF_5455,15,F,UK,Free,147,Smart TV,Rater
SF_5457,42,M,USA,Subscriber,151,Smart TV,Rater
SF_5458,12,F,Italy,Free,428,Smart TV,Rater
SF_5459,46,F,India,Subscriber,278,Smart TV,Rater
SF_546,42,F,India,Subscriber,89,Tablet,Rater
SF_5460,11,M,Italy,Subscriber,155,Smart TV,Rater
SF_5462,38,M,Italy,Free,260,Desktop,Rater
SF_5463,31,M,Italy,Subscriber,44,Smart TV,Rater
SF_5464,21,M,India,Free,221,Desktop,Rater
SF_5465,12,F,Canada,Subscriber,339,Tablet,Rater
SF_5466,37,M,Italy,Subscriber,431,Mobile,Rater
SF_5467,37,M,UK,Free,479,Desktop,Rater
SF_5468,28,M,Italy,Subscriber,150,Tablet,Rater
SF_5469,56,M,Italy,Free,182,Mobile,Rater
SF_547,44,M,India,Free,169,Mobile,Rater
SF_5470,17,M,UK,Free,398,Smart TV,Rater
SF_5471,50,M,India,Subscriber,74,Desktop,Rater
SF_5472,16,M,India,Free,163,Tablet,Rater
SF_5473,13,M,Canada,Free,324,Tablet,Rater
SF_5474,19,M,Canada,Free,59,Desktop,Rater
SF_5475,65,M,Canada,Subscriber,189,Mobile,Rater
SF_5476,29,F,Italy,Free,315,Smart TV,Rater
SF_5478,64,M,India,Free,168,Tablet,Rater
SF_548,21,F,India,Subscriber,342,Smart TV,Rater
SF_5481,22,M,France,Free,31,Desktop,Rater
SF_5482,9,M,India,Free,212,Desktop,Rater
SF_5485,9,M,USA,Subscriber,183,Desktop,Rater
SF_5486,40,M,Canada,Free,281,Smart TV,Rater
SF_5487,31,M,India,Free,490,Tablet,Rater
SF_5488,58,M,Canada,Free,321,Smart TV,Rater
SF_5489,58,M,UK,Subscriber,187,Tablet,Rater
SF_549,44,M,Canada,Free,268,Desktop,Rater
SF_5490,41,M,Italy,Free,59,Mobile,Rater
SF_5491,36,M,Canada,Subscriber,356,Smart TV,Rater
SF_5492,25,M,Italy,Subscriber,427,Tablet,Rater
SF_5496,21,M,UK,Subscriber,73,Mobile,Rater
SF_5497,40,M,USA,Free,358,Tablet,Rater
SF_5498,41,F,UK,Subscriber,421,Smart TV,Rater
SF_550,10,M,France,Free,320,Mobile,Rater
SF_5500,36,F,India,Subscriber,286,Smart TV,Rater
SF_5501,26,M,India,Free,17,Mobile,Rater
SF_5502,17,M,USA,Free,416,Tablet,Rater
SF_5503,20,F,Italy,Free,143,Desktop,Rater
SF_5506,14,F,India,Subscriber,378,Smart TV,Rater
SF_5507,13,M,France,Free,15,Desktop,Rater
SF_5509,49,M,France,Subscriber,69,Tablet,Rater
SF_551,47,M,India,Subscriber,372,Mobile,Rater
SF_5512,36,F,Italy,Free,224,Desktop,Rater
SF_5513,44,M,Canada,Subscriber,420,Smart TV,Rater
SF_5514,60,F,UK,Subscriber,189,Mobile,Rater
SF_5515,53,M,France,Free,330,Tablet,Rater
SF_5517,9,M,USA,Subscriber,239,Smart TV,Rater
SF_5518,43,M,UK,Subscriber,496,Mobile,Rater
SF_5519,44,M,Canada,Subscriber,188,Mobile,Rater
SF_552,36,M,USA,Free,300,Tablet,Rater
SF_5520,63,M,France,Subscriber,475,Smart TV,Rater
SF_5521,51,F,India,Subscriber,20,Mobile,Rater
SF_5522,13,M,India,Free,45,Smart TV,Rater
SF_5523,37,M,USA,Subscriber,471,Smart TV,Rater
SF_5524,41,F,France,Subscriber,204,Desktop,Rater
SF_5525,49,F,France,Subscriber,252,Mobile,Rater
SF_5526,64,F,USA,Free,330,Tablet,Rater
SF_5528,25,M,India,Free,142,Tablet,Rater
SF_5529,57,M,France,Subscriber,393,Mobile,Rater
SF_553,31,M,Italy,Free,21,Desktop,Rater
SF_5530,29,F,India,Subscriber,162,Smart TV,Rater
SF_5531,37,M,Italy,Free,497,Tablet,Rater
SF_5532,65,M,Canada,Subscriber,426,Mobile,Rater
SF_5533,21,F,France,Free,408,Desktop,Rater
SF_5534,14,M,UK,Subscriber,168,Smart TV,Rater
SF_5535,61,M,USA,Free,302,Smart TV,Rater
SF_5537,46,F,India,Subscriber,240,Tablet,Rater
SF_5538,62,M,Italy,Subscriber,433,Desktop,Rater
SF_5539,19,F,India,Subscriber,192,Mobile,Rater
SF_554,14,M,France,Free,484,Tablet,Rater
SF_5541,32,M,UK,Free,134,Desktop,Rater
SF_5542,10,M,USA,Free,149,Smart TV,Rater
SF_5543,47,M,USA,Subscriber,375,Smart TV,Rater
SF_5545,55,F,USA,Subscriber,429,Mobile,Rater
SF_5547,63,F,India,Subscriber,452,Smart TV,Rater
SF_5548,54,F,India,Subscriber,45,Smart TV,Rater
SF_5549,24,F,Italy,Subscriber,97,Desktop,Rater
SF_555,9,M,India,Free,125,Desktop,Rater
SF_5551,29,F,France,Free,301,Mobile,Rater
SF_5552,36,M,India,Subscriber,315,Tablet,Rater
SF_5553,46,M,Italy,Subscriber,150,Mobile,Rater
SF_5554,15,M,India,Subscriber,262,Smart TV,Rater
SF_5555,11,M,UK,Subscriber,277,Smart TV,Rater
SF_5556,63,M,UK,Free,229,Desktop,Rater
SF_5557,22,M,UK,Free,265,Tablet,Rater
SF_5558,46,M,USA,Subscriber,252,Tablet,Rater
SF_556,59,F,India,Free,62,Smart TV,Rater
SF_5560,54,F,Canada,Free,309,Tablet,Rater
SF_5561,47,F,Canada,Subscriber,79,Desktop,Rater
SF_5562,46,F,Italy,Subscriber,306,Desktop,Rater
SF_5563,58,F,India,Free,248,Mobile,Rater
SF_5565,61,M,Italy,Free,76,Tablet,Rater
SF_5566,36,M,Canada,Subscriber,409,Tablet,Rater
SF_5567,48,M,India,Free,74,Smart TV,Rater
SF_5568,34,M,USA,Free,11,Mobile,Rater
SF_5569,39,F,USA,Free,214,Mobile,Rater
SF_5570,11,M,Italy,Subscriber,152,Desktop,Rater
SF_5573,36,F,Italy,Free,260,Smart TV,Rater
SF_5574,40,M,Canada,Subscriber,307,Mobile,Rater
SF_5575,24,M,USA,Subscriber,64,Desktop,Rater
SF_5577,21,M,UK,Free,496,Desktop,Rater
SF_5578,11,F,India,Free,156,Smart TV,Rater
SF_5579,19,F,Canada,Subscriber,239,Mobile,Rater
SF_558,43,M,France,Subscriber,491,Mobile,Rater
SF_5581,22,M,UK,Subscriber,429,Tablet,Rater
SF_5582,13,M,France,Subscriber,180,Mobile,Rater
SF_5583,65,M,Canada,Subscriber,269,Desktop,Rater
SF_5584,49,F,Canada,Subscriber,117,Smart TV,Rater
SF_5585,32,M,Canada,Subscriber,206,Tablet,Rater
SF_5586,52,M,France,Free,242,Tablet,Rater
SF_5587,25,M,USA,Subscriber,283,Tablet,Rater
SF_5588,38,F,USA,Subscriber,209,Tablet,Rater
SF_5589,65,F,Canada,Free,217,Desktop,Rater
SF_559,47,F,France,Subscriber,474,Mobile,Rater
SF_5590,21,F,Canada,Subscriber,136,Mobile,Rater
SF_5591,44,M,UK,Subscriber,391,Smart TV,Rater
SF_5592,51,M,France,Subscriber,109,Tablet,Rater
SF_5593,39,M,India,Free,489,Tablet,Rater
SF_5594,14,F,Canada,Free,500,Tablet,Rater
SF_5595,38,M,USA,Free,59,Desktop,Rater
SF_5596,63,M,France,Free,239,Tablet,Rater
SF_5597,9,F,USA,Free,119,Desktop,Rater
SF_5598,57,M,France,Subscriber,189,Mobile,Rater
SF_5599,32,M,India,Free,364,Tablet,Rater
SF_56,20,M,France,Free,385,Mobile,Rater
SF_560,42,M,France,Subscriber,89,Desktop,Rater
SF_5600,24,F,Italy,Free,396,Mobile,Rater
SF_5601,10,M,Italy,Subscriber,143,Desktop,Rater
SF_5602,30,M,Canada,Free,413,Tablet,Rater
SF_5603,47,M,India,Subscriber,317,Smart TV,Rater
SF_5605,65,F,Italy,Subscriber,175,Desktop,Rater
SF_5606,15,F,UK,Free,209,Mobile,Rater
SF_5607,11,M,Canada,Free,450,Tablet,Rater
SF_5608,52,M,India,Free,471,Mobile,Rater
SF_561,19,F,Canada,Free,292,Smart TV,Rater
SF_5610,64,F,Canada,Subscriber,423,Tablet,Rater
SF_5612,29,F,India,Free,484,Tablet,Rater
